"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","OC1","OD1","REM"
"04266099999","2019-11-10T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0201,1","99999,9,9,N","999999,9,9,9","+0066,1","-0036,1","09632,2","99999,9,09595,2",,"4,99,0288,1,999","SYN05204266 46/// /0839 10066 21036 39595 49632 333 91056="
"04266099999","2019-11-10T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","060,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0064,1","-0047,1","09642,1","99999,9,09605,1",,,"SYN04204266 46/// /0614 10064 21047 39605 49642="
"04266099999","2019-11-10T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","050,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0065,1","-0055,1","09656,1","99999,9,09619,1",,,"SYN04204266 46/// /0514 10065 21055 39619 49656="
"04266099999","2019-11-10T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","360,1,N,0160,1","99999,9,9,N","999999,9,9,9","+0059,1","-0030,1","09658,1","99999,9,09621,1",,,"SYN04204266 46/// /3631 10059 21030 39621 49658="
"04266099999","2019-11-10T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0154,1","99999,9,9,N","999999,9,9,9","+0047,1","-0009,1","09668,1","99999,9,09631,1",,,"SYN04204266 46/// /3230 10047 21009 39631 49668="
"04266099999","2019-11-10T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0149,1","99999,9,9,N","999999,9,9,9","+0044,1","+0000,1","09676,1","99999,9,09639,1",,,"SYN04204266 46/// /3129 10044 20000 39639 49676="
"04266099999","2019-11-10T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0042,1","+0009,1","09689,1","99999,9,09652,1",,,"SYN04204266 46/// /3120 10042 20009 39652 49689="
"04266099999","2019-11-10T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0124,1","99999,9,9,N","999999,9,9,9","+0045,1","+0010,1","09695,1","99999,9,09658,1",,,"SYN04204266 46/// /3024 10045 20010 39658 49695="
"04266099999","2019-11-10T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0124,1","99999,9,9,N","999999,9,9,9","+0045,1","+0015,1","09706,1","99999,9,09669,1",,,"SYN04204266 46/// /3224 10045 20015 39669 49706="
"04266099999","2019-11-10T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0154,1","99999,9,9,N","999999,9,9,9","+0045,1","+0022,1","09717,1","99999,9,09680,1",,"4,99,0211,1,999","SYN05204266 46/// /2930 10045 20022 39680 49717 333 91041="
"04266099999","2019-11-10T13:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0170,1","99999,9,9,N","999999,9,9,9","+0043,1","+0025,1","09732,1","99999,9,09694,1",,,"SYN04204266 46/// /2833 10043 20025 39694 49732="
"04266099999","2019-11-10T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0113,1","99999,9,9,N","999999,9,9,9","+0039,1","+0022,1","09747,1","99999,9,09709,1",,"4,99,0170,1,999","SYN05204266 46/// /2922 10039 20022 39709 49747 333 91033="
"04266099999","2019-11-10T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0149,1","99999,9,9,N","999999,9,9,9","+0039,1","+0016,1","09754,1","99999,9,09716,1",,"4,99,0206,1,999","SYN05204266 46/// /2829 10039 20016 39716 49754 333 91040="
"04266099999","2019-11-10T16:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","270,1,N,0211,1","99999,9,9,N","999999,9,9,9","+0023,1","+0011,1","09769,1","99999,9,09731,1",,"4,99,0283,1,999","SYN05204266 46/// /2741 10023 20011 39731 49769 333 91055="
"04266099999","2019-11-10T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","260,1,N,0221,1","99999,9,9,N","999999,9,9,9","+0020,1","+0010,1","09781,1","99999,9,09743,1",,"4,99,0288,1,999","SYN05204266 46/// /2643 10020 20010 39743 49781 333 91056="
"04266099999","2019-11-10T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","260,1,N,0257,1","99999,9,9,N","999999,9,9,9","+0014,1","+0005,1","09792,1","99999,9,09754,1",,"4,99,0329,1,999","SYN05204266 46/// /2650 10014 20005 39754 49792 333 91064="
"04266099999","2019-11-10T19:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","260,1,N,0247,1","99999,9,9,N","999999,9,9,9","+0011,1","+0004,1","09808,1","99999,9,09770,1",,"4,99,0329,1,999","SYN05204266 46/// /2648 10011 20004 39770 49808 333 91064="
"04266099999","2019-11-10T20:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","260,1,N,0257,1","99999,9,9,N","999999,9,9,9","+0009,1","-0009,1","09823,1","99999,9,09785,1",,"4,99,0324,1,999","SYN05204266 46/// /2650 10009 21009 39785 49823 333 91063="
"04266099999","2019-11-10T22:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","250,1,N,0242,1","99999,9,9,N","999999,9,9,9","+0017,1","-0009,1","09851,1","99999,9,09813,1",,"4,99,0329,1,999","SYN05204266 46/// /2547 10017 21009 39813 49851 333 91064="
"04266099999","2019-11-10T23:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","250,1,N,0247,1","99999,9,9,N","999999,9,9,9","+0020,1","-0018,1","09859,1","99999,9,09821,1",,"4,99,0329,1,999","SYN05204266 46/// /2548 10020 21018 39821 49859 333 91064="
"04266099999","2019-11-11T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","250,1,N,0211,1","99999,9,9,N","999999,9,9,9","+0020,1","-0014,1","09878,1","99999,9,09840,1",,"4,99,0309,1,999","SYN05204266 46/// /2541 10020 21014 39840 49878 333 91060="
"04266099999","2019-11-11T01:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","250,1,N,0211,1","99999,9,9,N","999999,9,9,9","+0019,1","-0022,1","09891,1","99999,9,09853,1",,"4,99,0293,1,999","SYN05204266 46/// /2541 10019 21022 39853 49891 333 91057="
"04266099999","2019-11-11T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","250,1,N,0160,1","99999,9,9,N","999999,9,9,9","+0015,1","-0014,1","09907,1","99999,9,09869,1",,"4,99,0268,1,999","SYN05204266 46/// /2531 10015 21014 39869 49907 333 91052="
"04266099999","2019-11-11T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","240,1,N,0175,1","99999,9,9,N","999999,9,9,9","+0013,1","-0013,1","09910,1","99999,9,09872,1",,"4,99,0257,1,999","SYN05204266 46/// /2434 10013 21013 39872 49910 333 91050="
"04266099999","2019-11-11T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","240,1,N,0201,1","99999,9,9,N","999999,9,9,9","+0011,1","-0011,1","09924,1","99999,9,09886,1",,"4,99,0257,1,999","SYN05204266 46/// /2439 10011 21011 39886 49924 333 91050="
"04266099999","2019-11-11T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","240,1,N,0206,1","99999,9,9,N","999999,9,9,9","+0014,1","-0013,1","09933,1","99999,9,09895,1",,"4,99,0263,1,999","SYN05204266 46/// /2440 10014 21013 39895 49933 333 91051="
"04266099999","2019-11-11T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","240,1,N,0185,1","99999,9,9,N","999999,9,9,9","+0007,1","-0006,1","09943,1","99999,9,09905,1",,"4,99,0242,1,999","SYN05204266 46/// /2436 10007 21006 39905 49943 333 91047="
"04266099999","2019-11-11T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","230,1,N,0180,1","99999,9,9,N","999999,9,9,9","+0015,1","-0017,1","09952,1","99999,9,09914,1",,"4,99,0252,1,999","SYN05204266 46/// /2335 10015 21017 39914 49952 333 91049="
"04266099999","2019-11-11T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","240,1,N,0160,1","99999,9,9,N","999999,9,9,9","+0011,1","-0013,1","09961,1","99999,9,09923,1",,,"SYN04204266 46/// /2431 10011 21013 39923 49961="
"04266099999","2019-11-11T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","230,1,N,0165,1","99999,9,9,N","999999,9,9,9","+0010,1","-0014,1","09965,1","99999,9,09927,1",,,"SYN04204266 46/// /2332 10010 21014 39927 49965="
"04266099999","2019-11-11T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","230,1,N,0160,1","99999,9,9,N","999999,9,9,9","+0006,1","-0012,1","09974,1","99999,9,09936,1",,,"SYN04204266 46/// /2331 10006 21012 39936 49974="
"04266099999","2019-11-11T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","230,1,N,0165,1","99999,9,9,N","999999,9,9,9","+0000,1","-0013,1","09979,1","99999,9,09941,1",,,"SYN04204266 46/// /2332 10000 21013 39941 49979="
"04266099999","2019-11-11T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","230,1,N,0139,1","99999,9,9,N","999999,9,9,9","+0012,1","-0044,1","09986,1","99999,9,09948,1",,,"SYN04204266 46/// /2327 10012 21044 39948 49986="
"04266099999","2019-11-11T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","230,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0013,1","-0045,1","09987,1","99999,9,09949,1",,,"SYN04204266 46/// /2320 10013 21045 39949 49987="
"04266099999","2019-11-11T16:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","220,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0012,1","-0044,1","09986,1","99999,9,09948,1",,,"SYN04204266 46/// /2214 10012 21044 39948 49986="
"04266099999","2019-11-11T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","190,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0010,1","-0050,1","09981,1","99999,9,09943,1",,,"SYN04204266 46/// /1911 10010 21050 39943 49981="
"04266099999","2019-11-11T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","150,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0007,1","-0059,1","09974,1","99999,9,09936,1",,,"SYN04204266 46/// /1511 10007 21059 39936 49974="
"04266099999","2019-11-11T19:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","120,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0004,1","-0069,1","09966,1","99999,9,09928,1",,,"SYN04204266 46/// /1211 10004 21069 39928 49966="
"04266099999","2019-11-11T20:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0003,1","-0074,1","09956,1","99999,9,09918,1",,,"SYN04204266 46/// /1015 10003 21074 39918 49956="
"04266099999","2019-11-11T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0002,1","-0068,1","09943,1","99999,9,09905,1",,,"SYN04204266 46/// /1014 10002 21068 39905 49943="
"04266099999","2019-11-11T23:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0001,1","-0053,1","09912,1","99999,9,09874,1",,,"SYN04204266 46/// /0713 10001 21053 39874 49912="
"04266099999","2019-11-12T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0010,1","-0024,1","09900,1","99999,9,09862,1",,,"SYN04204266 46/// /1111 11010 21024 39862 49900="
"04266099999","2019-11-12T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","030,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0019,1","-0022,1","09867,1","99999,9,09829,1",,,"SYN04204266 46/// /0317 11019 21022 39829 49867="
"04266099999","2019-11-12T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","030,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0022,1","-0025,1","09853,1","99999,9,09815,1",,,"SYN04204266 46/// /0323 11022 21025 39815 49853="
"04266099999","2019-11-12T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","030,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0015,1","-0020,1","09847,1","99999,9,09809,1",,,"SYN04204266 46/// /0316 11015 21020 39809 49847="
"04266099999","2019-11-12T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","350,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0014,1","-0017,1","09838,1","99999,9,09800,1",,,"SYN04204266 46/// /3521 11014 21017 39800 49838="
"04266099999","2019-11-12T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0016,1","-0017,1","09837,1","99999,9,09799,1",,,"SYN04204266 46/// /3214 11016 21017 39799 49837="
"04266099999","2019-11-12T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0014,1","-0017,1","09840,1","99999,9,09802,1",,"4,99,0180,1,999","SYN05204266 46/// /3218 11014 21017 39802 49840 333 91035="
"04266099999","2019-11-12T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0010,1","-0011,1","09838,1","99999,9,09800,1",,,"SYN04204266 46/// /3222 11010 21011 39800 49838="
"04266099999","2019-11-12T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0006,1","-0006,1","09844,1","99999,9,09806,1",,,"SYN04204266 46/// /0910 11006 21006 39806 49844="
"04266099999","2019-11-12T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0006,1","-0006,1","09849,1","99999,9,09811,1",,"4,99,0165,1,999","SYN05204266 46/// /3121 11006 21006 39811 49849 333 91032="
"04266099999","2019-11-12T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0005,1","-0005,1","09860,1","99999,9,09822,1",,,"SYN04204266 46/// /3118 11005 21005 39822 49860="
"04266099999","2019-11-12T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0006,1","-0006,1","09871,1","99999,9,09833,1",,,"SYN04204266 46/// /3123 11006 21006 39833 49871="
"04266099999","2019-11-12T13:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0011,1","-0011,1","09885,1","99999,9,09847,1",,,"SYN04204266 46/// /3220 11011 21011 39847 49885="
"04266099999","2019-11-12T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0005,1","-0005,1","09898,1","99999,9,09860,1",,,"SYN04204266 46/// /3020 11005 21005 39860 49898="
"04266099999","2019-11-12T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0001,1","-0002,1","09914,1","99999,9,09876,1",,,"SYN04204266 46/// /3120 11001 21002 39876 49914="
"04266099999","2019-11-12T16:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0013,1","-0013,1","09928,1","99999,9,09890,1",,,"SYN04204266 46/// /3217 10013 21013 39890 49928="
"04266099999","2019-11-12T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0007,1","-0002,1","09946,1","99999,9,09908,1",,,"SYN04204266 46/// /3115 10007 21002 39908 49946="
"04266099999","2019-11-12T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0160,1","99999,9,9,N","999999,9,9,9","+0010,1","-0009,1","09965,1","99999,9,09927,1",,,"SYN04204266 46/// /3231 10010 21009 39927 49965="
"04266099999","2019-11-12T19:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0139,1","99999,9,9,N","999999,9,9,9","+0003,1","-0003,1","09994,1","99999,9,09956,1",,,"SYN04204266 46/// /3027 10003 21003 39956 49994="
"04266099999","2019-11-12T20:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0139,1","99999,9,9,N","999999,9,9,9","+0012,1","-0007,1","10010,1","99999,9,09972,1",,,"SYN04204266 46/// /3127 10012 21007 39972 40010="
"04266099999","2019-11-12T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","284,1,N,0149,1","99999,9,9,9","999999,9,9,9","+0020,1","-0038,1","10027,1","99999,9,09989,1",,,"SYN004BUFR"
"04266099999","2019-11-12T22:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0139,1","99999,9,9,N","999999,9,9,9","+0019,1","-0040,1","10040,1","99999,9,10002,1",,,"SYN04204266 46/// /2827 10019 21040 30002 40040="
"04266099999","2019-11-12T23:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0124,1","99999,9,9,N","999999,9,9,9","+0019,1","-0040,1","10053,1","99999,9,10014,1",,,"SYN04204266 46/// /3024 10019 21040 30014 40053="
"04266099999","2019-11-13T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0021,1","-0040,1","10067,1","99999,9,10028,1",,,"SYN04204266 46/// /2820 10021 21040 30028 40067="
"04266099999","2019-11-13T01:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","270,1,N,0113,1","99999,9,9,N","999999,9,9,9","+0021,1","-0044,1","10077,1","99999,9,10038,1",,,"SYN04204266 46/// /2722 10021 21044 30038 40077="
"04266099999","2019-11-13T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0118,1","99999,9,9,N","999999,9,9,9","+0010,1","-0027,1","10089,1","99999,9,10050,1",,,"SYN04204266 46/// /2823 10010 21027 30050 40089="
"04266099999","2019-11-13T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0015,1","-0034,1","10097,1","99999,9,10058,1",,,"SYN04204266 46/// /2819 10015 21034 30058 40097="
"04266099999","2019-11-13T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0010,1","-0031,1","10104,1","99999,9,10065,1",,,"SYN04204266 46/// /2817 10010 21031 30065 40104="
"04266099999","2019-11-13T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","270,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0013,1","-0032,1","10110,1","99999,9,10071,1",,,"SYN04204266 46/// /2717 10013 21032 30071 40110="
"04266099999","2019-11-13T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0015,1","-0042,1","10120,1","99999,9,10081,1",,,"SYN04204266 46/// /2813 10015 21042 30081 40120="
"04266099999","2019-11-13T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0010,1","-0027,1","10127,1","99999,9,10088,1",,,"SYN04204266 46/// /2810 10010 21027 30088 40127="
"04266099999","2019-11-13T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0008,1","-0033,1","10133,1","99999,9,10094,1",,,"SYN04204266 46/// /2807 10008 21033 30094 40133="
"04266099999","2019-11-13T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0009,1","-0028,1","10134,1","99999,9,10095,1",,,"SYN04204266 46/// /2705 10009 21028 30095 40134="
"04266099999","2019-11-13T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0009,1","-0027,1","10136,1","99999,9,10097,1",,,"SYN04204266 46/// /2304 10009 21027 30097 40136="
"04266099999","2019-11-13T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0007,1","-0025,1","10130,1","99999,9,10091,1",,,"SYN04204266 46/// /0902 10007 21025 30091 40130="
"04266099999","2019-11-13T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0010,1","-0027,1","10127,1","99999,9,10088,1",,,"SYN04204266 46/// /1006 10010 21027 30088 40127="
"04266099999","2019-11-13T13:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0004,1","-0023,1","10128,1","99999,9,10089,1",,,"SYN04204266 46/// /0810 10004 21023 30089 40128="
"04266099999","2019-11-13T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0006,1","-0028,1","10126,1","99999,9,10087,1",,,"SYN04204266 46/// /1008 10006 21028 30087 40126="
"04266099999","2019-11-13T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0001,1","-0040,1","10114,1","99999,9,10075,1",,,"SYN04204266 46/// /0715 10001 21040 30075 40114="
"04266099999","2019-11-13T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0001,1","-0033,1","10088,1","99999,9,10049,1",,,"SYN04204266 46/// /0819 11001 21033 30049 40088="
"04266099999","2019-11-13T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0003,1","-0038,1","10070,1","99999,9,10031,1",,,"SYN04204266 46/// /0920 10003 21038 30031 40070="
"04266099999","2019-11-13T19:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0118,1","99999,9,9,N","999999,9,9,9","+0007,1","-0032,1","10051,1","99999,9,10012,1",,,"SYN04204266 46/// /0923 10007 21032 30012 40051="
"04266099999","2019-11-13T20:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0149,1","99999,9,9,N","999999,9,9,9","+0010,1","-0040,1","10036,1","99999,9,09998,1",,"4,99,0221,1,999","SYN05204266 46/// /1029 10010 21040 39998 40036 333 91043="
"04266099999","2019-11-13T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0165,1","99999,9,9,N","999999,9,9,9","+0001,1","-0009,1","10010,1","99999,9,09972,1",,"4,99,0237,1,999","SYN05204266 46/// /1032 10001 21009 39972 40010 333 91046="
"04266099999","2019-11-13T23:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0001,1","-0001,1","09951,1","99999,9,09913,1",,,"SYN04204266 46/// ///// 11001 21001 39913 49951="
"04266099999","2019-11-14T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0190,1","99999,9,9,N","999999,9,9,9","+0015,1","+0002,1","09912,1","99999,9,09874,1",,"4,99,0263,1,999","SYN05204266 46/// /0937 10015 20002 39874 49912 333 91051="
"04266099999","2019-11-14T01:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0221,1","99999,9,9,N","999999,9,9,9","+0024,1","+0004,1","09889,1","99999,9,09851,1",,"4,99,0309,1,999","SYN05204266 46/// /1043 10024 20004 39851 49889 333 91060="
"04266099999","2019-11-14T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0232,1","99999,9,9,N","999999,9,9,9","+0024,1","+0008,1","09862,1","99999,9,09824,1",,"4,99,0345,1,999","SYN05204266 46/// /1045 10024 20008 39824 49862 333 91067="
"04266099999","2019-11-14T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0242,1","99999,9,9,N","999999,9,9,9","+0032,1","+0009,1","09834,1","99999,9,09796,1",,"4,99,0335,1,999","SYN05204266 46/// /1047 10032 20009 39796 49834 333 91065="
"04266099999","2019-11-14T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0242,1","99999,9,9,N","999999,9,9,9","+0034,1","+0016,1","09821,1","99999,9,09783,1",,"4,99,0396,1,999","SYN05204266 46/// /1047 10034 20016 39783 49821 333 91077="
"04266099999","2019-11-14T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0237,1","99999,9,9,N","999999,9,9,9","+0035,1","+0020,1","09807,1","99999,9,09769,1",,"4,99,0391,1,999","SYN05204266 46/// /1046 10035 20020 39769 49807 333 91076="
"04266099999","2019-11-14T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0227,1","99999,9,9,N","999999,9,9,9","+0037,1","+0025,1","09785,1","99999,9,09747,1",,"4,99,0335,1,999","SYN05204266 46/// /1144 10037 20025 39747 49785 333 91065="
